"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://glosspoint.com.ua/moyka-i-ekster-er/shampuni-dlya-ruchnoy-moyki/","https://glosspoint.com.ua/moyka-i-ekster-er/shampuni-dlya-ruchnoy-moyki/","text/html; charset=UTF-8","200","OK","Indexable","","Автошампуни для ручной мойки автомобиля — купить в Украине — Glosspoint","71","727","↑ Автошампуни для ручной мойки автомобиля — широкий выбор, доступные цены. Доставка по Украине: Киев, Одесса, Харьков, Днепр ...","128","909","","0","Шампуни для ручной мойки","24","","0","GYEON Q2M Bathe – Высококонцентрированный шампунь с нейтральным Ph 400мл","72","GYEON Q2M Bathe – Высококонцентрированный шампунь с нейтральным Ph 400мл","72","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://glosspoint.com.ua/moyka-i-ekster-er/shampuni-dlya-ruchnoy-moyki/","https://glosspoint.com.ua/moyka-i-ekster-er/shampuni-dlya-ruchnoy-moyki/page/2/","","","","","667771","78915","78915","30,752","","4006","1057","3,790","100,000","Very Easy","3,888","0","2","","105","4","0","6,560","813","266","0","2","2","0","","","","","77780d102f557c9fc6e15cc36630db98","1,031","","","","","ru-RU","1.1","","","","","","https://glosspoint.com.ua/moyka-i-ekster-er/shampuni-dlya-ruchnoy-moyki/","2025-11-17 15:56:36"
"https://meguiars.com.ua/ru/glina-dlya-chistki-kuzova-meguiar-s-g1001eu-smooth-surface-clay-bar-brusok-80-g","https://meguiars.com.ua/ru/glina-dlya-chistki-kuzova-meguiar-s-g1001eu-smooth-surface-clay-bar-brusok-80-g","text/html; charset=UTF-8","200","OK","Indexable","","Купить Глина для чистки кузова Meguiar's G1001EU Smooth Surface Clay Bar, брусок, 80 г","86","822","","0","0","","0","Глина для чистки кузова Meguiar's G1001EU Smooth Surface Clay Bar, брусок, 80 г","79","","0","Видеообзор товара Глина для чистки кузова Meguiar's G1001EU Smooth Surface Clay Bar, брусок, 80 г","97","","0","","","","","","","","","","115762","17255","17255","6,724","","956","379","2,522","100,000","Very Easy","7,344","0","1","","12","1","0","1,640","162","58","0","12","6","0","","","","","8ef9ef5800198a21f72cfae0d179e0c6","0,369","","","","","ru","1.1","","","","","","https://meguiars.com.ua/ru/glina-dlya-chistki-kuzova-meguiar-s-g1001eu-smooth-surface-clay-bar-brusok-80-g","2025-11-17 15:56:35"
"https://www.avtoradosti.com.ua/p/96093.html","https://www.avtoradosti.com.ua/p/96093.html","text/html; charset=Windows-1251","200","OK","Indexable","","Синяя глина 3М 432 для очистки лакокрасочного покрытия авто 160гр. - Купить в Киеве, доставка по Украине, отзывы, цены, магазины","128","1273","3M Синяя глина 3М 432 для очистки лакокрасочного покрытия авто 160гр. автоаксессуары в интернет магазине Авторадости. Купить Глина для авто, автоскраб 3M Синяя глина 3М 432 для очистки лакокрасочного покрытия авто 160гр. с доставкой по всей Украине.","249","1765","_Синяя глина 3М 432 для очистки лакокрасочного покрытия авто 160гр., 3M Синяя глина 3М 432 для очистки лакокрасочного покрытия авто 160гр., купить, продажа, цена, киев, интернет магазин","185","Синяя глина 3М 432 для очистки лакокрасочного покрытия авто 160гр.","66","","0","","0","","0","","","","https://www.avtoradosti.com.ua/p/96093.html","","","","","","113539","26122","26122","10,179","","1050","287","3,659","100,000","Very Easy","12,512","0","1","","26","1","0","1,640","362","289","0","4","4","0","","","","","656e997513d1a2aff6f85fb22c09be87","0,105","","","","","ru","1.1","","","","","","https://www.avtoradosti.com.ua/p/96093.html","2025-11-17 15:56:30"
"https://detailvcar.com.ua/katalog/blue-clay/","https://detailvcar.com.ua/katalog/blue-clay/","text/html; charset=UTF-8","200","OK","Indexable","","Синяя глина для очистки ЛКП 112 г SONAX Clay – Detail VIP-Car","61","589","","0","0","","0","Синяя глина для очистки ЛКП 112 г SONAX Clay","44","","0","Відгуки","7","Супутні товари","14","max-image-preview:large","","","https://detailvcar.com.ua/katalog/blue-clay/","","","","","","278989","43717","43717","17,036","","533","123","4,333","100,000","Very Easy","2,512","0","2","","4","1","0","1,640","211","98","0","16","6","0","","","","","27b0e5f00c50e6201a2b6b038ab4a450","1,712","","","","","uk","1.1","","","","","","https://detailvcar.com.ua/katalog/blue-clay/","2025-11-17 15:56:38"
"https://ebrand.ua/ru/hlyna-i-lubrykanty/11364/","https://ebrand.ua/ru/hlyna-i-lubrykanty/11364/","text/html; charset=UTF-8","200","OK","Indexable","","Купить Глина для авто синяя 100г 208943 208943 в интернет магазине Ebrand","73","729","【Глина для авто синяя 100г 208943】 — купить по лучшей цене в интернет магазине Ebrand ✈ Доставка ✅ Отзывы ☎ 097 589-90-99","121","839","полировка, полировка авто, очиститель кузова, синяя глина, чистящий пластилин, очиститель перед полировкой, Чистящая глина, очищающая глина, Глина для авто синяя Ranal MEDIUM 100г, глина для чистки кузова, глина для кузова, глина для авто, глина для чистк","255","Глина для авто синяя 100г 208943","32","","0","","0","","0","all","","","https://ebrand.ua/ru/hlyna-i-lubrykanty/11364/","","","","","","314994","38889","38889","15,154","","1465","431","3,399","100,000","Very Easy","3,390","0","3","","17","1","0","1,640","318","295","0","4","4","0","","","","","b1fc4cd71dcab8896fd1fdc13dca6a79","0,558","","","","","ru","1.1","","","","","","https://ebrand.ua/ru/hlyna-i-lubrykanty/11364/","2025-11-17 15:56:37"
"https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l/","https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l/","text/html; charset=UTF-8","200","OK","Indexable","","Купить автохимия, автошампунь с воском Shampoo&Wax TOP для ручной мойки 1 л  в Украине","86","884","Активная пена Автошампунь с воском Shampoo&Wax TOP для ручной мойки 1 л для бесконтактной мойки машин по цене производителя. Фирменный интернет-магазин TipTop Pro Украина. Для заказа звоните +38 068 56 56 555.","209","1512","","0","Автошампунь с воском Shampoo&Wax TOP для ручной мойки 1 л","57","","0","","0","","0","all","","","https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l/","","","","","","125309","27488","27488","10,712","","479","150","3,193","100,000","Very Easy","3,260","0","2","","20","1","0","1,640","48","23","0","6","6","0","","","","","d5015681a2153a71ed38c9fbf4038513","1,014","","","","","ru","1.1","","","","","","https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l/","2025-11-17 15:56:31"
"https://ebrand.ua/ru/shampuni-dlia-ruchnoho-myttia/","https://ebrand.ua/ru/shampuni-dlia-ruchnoho-myttia/","text/html; charset=UTF-8","200","OK","Indexable","","Шампуни для ручной мойки авто купить | Лучшие автошампуни – ebrand.ua","69","705","Большой выбор шампуней для ручной мойки автомобиля в интернет-магазине ebrand.ua! ✅ Профессиональные и pH-нейтральные автошампуни. ⭐ Высокое качество, густая пена, безопасность для ЛКП. 🚚 Доставка по всей Украине. Заказывайте!","227","1615","шампунь для ручной мойки, автошампунь ручной, купить шампунь для авто, шампунь для мойки автомобиля вручную, профессиональный автошампунь, pH-нейтральный шампунь, шампунь с воском, автокосметика, уход за авто, ebrand, шампуни для детейлинга","240","Шампуни для ручной мойки автомобиля","35","","0","","0","","0","all","","","https://ebrand.ua/ru/shampuni-dlia-ruchnoho-myttia/","https://ebrand.ua/ru/shampuni-dlia-ruchnoho-myttia/filter/page=2/","","","","","483498","49084","49084","19,127","","2127","636","3,344","100,000","Very Easy","3,232","0","2","","15","4","0","6,560","423","383","0","4","4","0","","","","","85abc15198fd754c683a10e3ad146ef4","1,106","","","","","ru","1.1","","","","","","https://ebrand.ua/ru/shampuni-dlia-ruchnoho-myttia/","2025-11-17 15:56:37"
"https://avtoapteka.ua/avtohimiia/shampuni/","https://avtoapteka.ua/avtohimiia/shampuni/","text/html; charset=utf-8","200","OK","Indexable","","Шампунь для авто — купить автомобильные автошампуни для мойки машины в интернет магазине | Цена | Киев, Днепр, Харьков, Одесса","126","1287","Заказать автомобильные шампуни/автошампуни для мойки машины/авто по выгодной цене Вы можете в нашем интернет магазине ✅Широкий ассортимент","138","1041","","0","Автомобильные шампуни","21","","0","Виды автомобильных шампуней","27","Преимущества покупки автокосметики в компании «Авто аптека»","59","","","","https://avtoapteka.ua/avtohimiia/shampuni/","https://avtoapteka.ua/avtohimiia/shampuni/?page=2","","","","","388789","66978","66978","26,100","","1189","402","2,958","100,000","Very Easy","4,200","0","2","","12","3","0","4,920","504","224","0","9","8","0","","","","","45694e1eea71e67965975aff4bb32eb6","0,654","","","","","ru","1.1","","","","","","https://avtoapteka.ua/avtohimiia/shampuni/","2025-11-17 15:56:39"
"https://automoyka.ua/catalog/shampuni-dlya-ruchnoy-i-nano-moyki/","https://automoyka.ua/catalog/shampuni-dlya-ruchnoy-i-nano-moyki/","text/html; charset=UTF-8","200","OK","Indexable","","Автошампуни для ручной и нано-мойки| Купить на automoyka.ua","59","600","Профессиональные шампуни для ручной и нано-мойки авто. Широкий ассортимент концентратов с эффектом блеска. Закажите качественный автошампунь с доставкой по Украине.","164","1202","","0","Шампуни для ручной мойки","24","","0","","0","","0","index, follow","","","","","","","","","606647","61563","61563","23,990","","2791","872","3,201","100,000","Very Easy","3,766","0","2","","35","5","0","8,200","322","113","0","3","3","0","","","","","f9d0fb65c44b533cdb06a4dcd9c9057c","0,468","Wed, 12 Nov 2025 09:20:41 GMT","","","","ru","1.1","","","","","","https://automoyka.ua/catalog/shampuni-dlya-ruchnoy-i-nano-moyki/","2025-11-17 15:56:40"
"https://detailshop.ua/ru/acid-shampoo-a-kislotnii-shampun-dlia-keramichnih-lakiv-ta-pokrittiv-22-kg","https://detailshop.ua/ru/acid-shampoo-a-kislotnii-shampun-dlia-keramichnih-lakiv-ta-pokrittiv-22-kg","text/html; charset=utf-8","200","OK","Indexable","","Koch Chemie Acid Shampoo A кислотный шампунь для керамических лаков и покрытий 22 кг | Купить в Украине: Киеве, Харькове, Днепре, Одессе, Запорожье, Львове - detailshop.ua","171","1693","Купить Koch Chemie Acid Shampoo A кислотный шампунь для керамических лаков и покрытий 22 кг Украина. Цена 9922 грн. в наличии! Обзор, отзывы, описание для Koch Chemie Acid Shampoo A кислотный шампунь для керамических лаков и покрытий 22 кг","239","1703","","0","Koch Chemie Acid Shampoo A кислотный шампунь для керамических лаков и покрытий 22 кг","84","","0","Koch Chemie Acid Shampoo A кислотный шампунь для керамических лаков и покрытий 22 кг","84","Написать отзыв","14","index, follow","","","https://detailshop.ua/ru/acid-shampoo-a-kislotnii-shampun-dlia-keramichnih-lakiv-ta-pokrittiv-22-kg","","","","","","71463","19045","19045","7,422","","516","131","3,939","100,000","Very Easy","13,463","0","1","","3","1","0","1,640","322","164","0","7","4","0","","","","","d0a1830c18e47a5fb2dc9033ac6c38a7","0,383","","","","","ru","1.1","","","","","","https://detailshop.ua/ru/acid-shampoo-a-kislotnii-shampun-dlia-keramichnih-lakiv-ta-pokrittiv-22-kg","2025-11-17 15:56:38"
"https://drivecare.com.ua/ru/kyslotnyi-avtoshampun-dlia-avto-chto-to-y-kohda-eho-yspolzovat/","https://drivecare.com.ua/ru/kyslotnyi-avtoshampun-dlia-avto-chto-to-y-kohda-eho-yspolzovat/","text/html; charset=utf-8","200","OK","Indexable","","Кислотный автошампунь для авто: что это и когда его использовать?","65","652","","0","0","","0","Кислотный автошампунь для авто: что это и когда его использовать?","65","","0","Что такое кислотный автошампунь?","32","Когда стоит использовать кислотный автошампунь?","47","max-image-preview:large","","","https://drivecare.com.ua/ru/kyslotnyi-avtoshampun-dlia-avto-chto-to-y-kohda-eho-yspolzovat/","","","","","","225336","25530","25530","9,949","","992","260","3,815","100,000","Very Easy","4,881","0","2","","2","1","0","1,640","144","115","0","8","6","0","","","","","300202a156305c842d062042cb42ae40","0,388","","","","","ru","1.1","","","","","","https://drivecare.com.ua/ru/kyslotnyi-avtoshampun-dlia-avto-chto-to-y-kohda-eho-yspolzovat/","2025-11-17 15:56:38"
"https://avtozvuk.ua/ochistiteli-diskov/c1265","https://avtozvuk.ua/ochistiteli-diskov/c1265","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,051","","","","","","1.1","","","","","","https://avtozvuk.ua/ochistiteli-diskov/c1265","2025-11-17 15:56:39"
"https://automoyka.ua/catalog/sredstva-dlya-ochistki-diskov/","https://automoyka.ua/catalog/sredstva-dlya-ochistki-diskov/","text/html; charset=UTF-8","200","OK","Indexable","","Купить средства для очистки колёсных дисков автомобиля.","55","566","Широкий спектр очистителей для колёсных автомобильных дисков. Кислотные и безкислотные очистители дисков колёс. Всё для детейлинга и автомоек.","142","1028","","0","Средства для колесных дисков","28","","0","Профессиональная Чистка Дисков: Гид для Владельцев Автомоек. Эффективность и Безопасность","89","","0","index, follow","","","","","","","","","557698","60952","60952","23,752","","2934","854","3,436","100,000","Very Easy","4,444","0","2","","35","5","0","8,200","321","115","0","3","3","0","","","","","4a712a05dca511694c0b0448ed8413f7","0,316","Fri, 10 Oct 2025 09:49:08 GMT","","","","ru","1.1","","","","","","https://automoyka.ua/catalog/sredstva-dlya-ochistki-diskov/","2025-11-17 15:56:40"
"https://shop.cardetaillab.ua/category/dlya_koles/deystvie_ochistka/mesto-primeneniya-kolesa_diski","https://shop.cardetaillab.ua/category/dlya_koles/deystvie_ochistka/mesto-primeneniya-kolesa_diski","text/html; charset=UTF-8","200","OK","Indexable","","Очистители колёсных дисков авто — купить в интернет-магазине CarDetailLab","73","731","Покупайте очистители колёсных дисков авто в интернет-магазине товаров для детейлинга CarDetailLab. Широкий ассортимент, мировые бренды.","135","967","","0","Очистители колёсных дисков","26","","0","Очистители колёсных дисков: сияние без усилий","45","","0","","","","","","","","","","630516","62362","62362","24,301","","861","320","2,691","100,000","Very Easy","3,980","0","3","","12","5","0","8,200","887","343","0","17","7","0","","","","","6d39366dc49fe781e437b7bfe4563dce","0,428","","","","","ru","1.1","","","","","","https://shop.cardetaillab.ua/category/dlya_koles/deystvie_ochistka/mesto-primeneniya-kolesa_diski","2025-11-17 15:56:33"
"https://cordis.in.ua/ru/ochistitel-diskov","https://cordis.in.ua/ru/ochistitel-diskov","text/html; charset=utf-8","200","OK","Indexable","","Очиститель дисков Kenotek с индикатором | Купить для авто | Бельгия","67","659","Профессиональный очиститель дисков Kenotek с индикатором очистки. Удаляет тормозную пыль и загрязнения без повреждения поверхности. Бельгийское качество. Доставка по Украине.","174","1260","","0","Химия для чистки дисков","23","","0","Средство чистки колесных дисков.","32","","0","","","","https://cordis.in.ua/ru/ochistitel-diskov","","","","","","38374","10213","10213","3,980","","1358","251","5,410","100,000","Very Easy","33,651","0","1","","2","1","0","1,640","31","20","0","1","1","0","","","","","193a8ac02a3e76268ec68be648cf3ead","0,055","","","","","ru","1.1","","","","","","https://cordis.in.ua/ru/ochistitel-diskov","2025-11-17 15:56:39"
"https://avtoapteka.ua/avtohimiia/moiushchie-i-chistiashchie-sredstva/dlia-shin-i-diskov/","https://avtoapteka.ua/avtohimiia/moiushchie-i-chistiashchie-sredstva/dlia-shin-i-diskov/","text/html; charset=utf-8","200","OK","Indexable","","Моющее средство для шин автомобиля — купить чистящие средства дисков авто в интернет магазине | Цена | Киев, Днепр, Харьков, Одесса","131","1322","Заказать моющие средства для чистки шин/дисков автомобиля по выгодной цене ✅Широкий ассортимент ✅Доставка по всей Украине ✅Качественное обслуживание","148","1091","","0","Моющие и чистящие средства для шин и дисков","43","","0","","0","","0","","","","https://avtoapteka.ua/avtohimiia/moiushchie-i-chistiashchie-sredstva/dlia-shin-i-diskov/","https://avtoapteka.ua/avtohimiia/moiushchie-i-chistiashchie-sredstva/dlia-shin-i-diskov/?page=2","","","","","385186","67312","67312","26,230","","1066","344","3,099","100,000","Very Easy","3,849","0","3","","6","3","0","4,920","505","224","0","11","10","0","","","","","3dea64bea9712424860460e3691d33e0","0,677","","","","","ru","1.1","","","","","","https://avtoapteka.ua/avtohimiia/moiushchie-i-chistiashchie-sredstva/dlia-shin-i-diskov/","2025-11-17 15:56:40"
"https://ebrand.ua/ru/ochystka-kolisnykh-dyskiv/","https://ebrand.ua/ru/ochystka-kolisnykh-dyskiv/","text/html; charset=UTF-8","200","OK","Indexable","","Мойка и химчистка экстерьера Очистители колесных дисков — купить в интернет магазине Ebrand","91","929","【Купить Мойка и химчистка экстерьера Очистители колесных дисков】 — в Интернет магазине Ebrand ✅ В наличии товаров: 68 от 115 грн ✈ Доставка ✅ Отзывы","148","1037","","0","Очистители колесных дисков","26","","0","","0","","0","all","","","https://ebrand.ua/ru/ochystka-kolisnykh-dyskiv/","https://ebrand.ua/ru/ochystka-kolisnykh-dyskiv/filter/page=2/","","","","","426732","46031","46031","17,937","","1604","500","3,208","100,000","Very Easy","2,633","0","2","","15","4","0","6,560","383","343","0","4","4","0","","","","","7510590ad8cefa22d8459bf556957313","0,856","","","","","ru","1.1","","","","","","https://ebrand.ua/ru/ochystka-kolisnykh-dyskiv/","2025-11-17 15:56:37"
"https://glosspoint.com.ua/moyka-i-ekster-er/ochistiteli-kolesnyh-diskov/","https://glosspoint.com.ua/moyka-i-ekster-er/ochistiteli-kolesnyh-diskov/","text/html; charset=UTF-8","200","OK","Indexable","","Очистители дисков колес: литых, тормозных дисков — купить средство для очистки дисков в Украине — Glosspoint","108","1082","↑ Очистители дисков колес — широкий выбор, доступные цены. Доставка по Украине: Киев, Одесса, Харьков, Днепр ...","112","779","","0","Очистители колесных дисков","26","","0","Очиститель дисков и тормозной пыли Deturner Bloody Wheels, 1л","61","Очиститель дисков и тормозной пыли Deturner Bloody Wheels, 1л","61","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://glosspoint.com.ua/moyka-i-ekster-er/ochistiteli-kolesnyh-diskov/","https://glosspoint.com.ua/moyka-i-ekster-er/ochistiteli-kolesnyh-diskov/page/2/","","","","","683381","79299","79299","30,901","","4321","1097","3,939","100,000","Very Easy","4,236","0","2","","115","4","0","6,560","906","266","0","2","2","0","","","","","e534f87f82780e47dcc866ff4ae9802a","0,966","","","","","ru-RU","1.1","","","","","","https://glosspoint.com.ua/moyka-i-ekster-er/ochistiteli-kolesnyh-diskov/","2025-11-17 15:56:36"
"https://www.drive2.ru/l/500586479601320314/","https://www.drive2.ru/l/500586479601320314/","text/html; charset=utf-8","200","OK","Indexable","","Сравнение 4 очистителей колесных дисков. Turtle Wax, Lavr, Grass, 3Ton. — Hyundai Tucson (TL), 2 л, 2016 года | мойка | DRIVE2","126","1179","Опыт эксплуатации Hyundai Tucson (TL): Сравнение 4 очистителей колесных дисков.



Набрал очистителей дисков для ежегодной весенней чистки авто. Turtle wax у меня остался еще с прошлого года, к нему прикупил Lavr, Grass, 3Ton (тритон). Ср…. Узнайте подробности, смотрите фото и читайте на DRIVE2.","296","2025","","0","Сравнение 4 очистителей колесных дисков. Turtle Wax, Lavr, Grass, 3Ton.","71","","0","Запчасти и Шины","15","Hyundai Tucson 2016, двигатель дизельный 2.0 л, 185 л. с., полный привод, автоматическая коробка передач — мойка","112","","","","https://www.drive2.ru/l/500586479601320314/","","","","","","491564","47088","47088","18,349","","5203","1151","4,520","100,000","Very Easy","6,983","0","2","","120","1","0","1,640","761","142","0","38","29","0","","","","","3ffc63cb214f7a6e928cdc8a16a65472","0,859","","","","","ru","1.1","","","","","","https://www.drive2.ru/l/500586479601320314/","2025-11-17 15:56:30"
"https://meguiars.com.ua/ru/steklo","https://meguiars.com.ua/ru/steklo","text/html; charset=UTF-8","200","OK","Indexable","","Очиститель стекла авто, стеклоочиститель, жидкость для очистки стекла","69","691","⏩ Купить очиститель для стекла автомобиля. ⭐ Жидкость, средство для очистки стекла ✈️ Доставка в Киев, Днепр, Харьков, Львов, Одессу и по всей Украине. ☎️ (067) 249-32-03","170","1157","жидкость для очистки стекла, очистка стекла автомобиля, очиститель стекол","73","Автокосметика для стекол автомобиля","35","","0","Очиститель для стекол автомобиля - купить в Украине","51","","0","","","","https://meguiars.com.ua/ru/steklo","","","","","","97601","15500","15500","6,040","","889","227","3,916","100,000","Very Easy","8,693","0","1","","21","3","0","4,920","164","67","0","12","6","0","","","","","c6f23319b3bd9db21656049dae158951","0,383","","","","","ru","1.1","","","","","","https://meguiars.com.ua/ru/steklo","2025-11-17 15:56:35"
"https://detailshop.ua/ru/g13574427-ochistiteli-stekol/","https://detailshop.ua/ru/g13574427-ochistiteli-stekol/","text/html; charset=utf-8","200","OK","Indexable","","Очистители стекол для авто: Meguiar's, POLYTOP, Gyeon, KochChemie, Carline, Auto Magic - detailshop.ua","102","960","Купить очистители стекол для авто от Meguiar's, POLYTOP, Gyeon, KochChemie, Carline, Auto Magic: лучшая цена в Киеве и Украине.","127","857","","0","Очистители стекол для авто: Meguiar's, POLYTOP, Gyeon, KochChemie, Carline, Auto Magic","86","","0","Очистители стекол","17","Почему важны качественные очистители стекол для авто?","53","index, follow","","","https://detailshop.ua/ru/g13574427-ochistiteli-stekol/","","","","","","163945","36038","36038","14,043","","1298","361","3,596","100,000","Very Easy","9,008","0","2","","9","3","0","4,920","393","181","0","7","4","0","","","","","c93fe098c51f69a69b7fdcfc5459b7ce","1,110","","","","","ru","1.1","","","","","","https://detailshop.ua/ru/g13574427-ochistiteli-stekol/","2025-11-17 15:56:38"
"https://glosspoint.com.ua/interjer/sredstva-dlya-stekol/","https://glosspoint.com.ua/interjer/sredstva-dlya-stekol/","text/html; charset=UTF-8","200","OK","Indexable","","Средства для мытья автомобильных стекол — купить средство для чистки стекол машины в Украине — Glosspoint","105","1075","↑ Средства для мытья автомобильных стекол — широкий выбор, доступные цены. Доставка по Украине: Киев, Одесса, Харьков, Днепр ...","128","904","","0","Средства для стекол","19","","0","Очиститель автомобильных стекол Deturner Hydro Glass, 1л","56","Очиститель автомобильных стекол Deturner Hydro Glass, 1л","56","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://glosspoint.com.ua/interjer/sredstva-dlya-stekol/","https://glosspoint.com.ua/interjer/sredstva-dlya-stekol/page/2/","","","","","653226","76663","76663","29,874","","3605","989","3,645","100,000","Very Easy","3,453","0","2","","110","4","0","6,560","851","259","0","2","2","0","","","","","d0ae367d01eb353a66e35f81f3edb110","0,959","","","","","ru-RU","1.1","","","","","","https://glosspoint.com.ua/interjer/sredstva-dlya-stekol/","2025-11-17 15:56:36"
"https://autodetailing.ua/ru/catalog/categories/eksterer/glubokaya-chistka/stekla","https://autodetailing.ua/ru/catalog/categories/eksterer/glubokaya-chistka/stekla","text/html; charset=UTF-8","200","OK","Indexable","","Очиститель стекла для авто, купить очиститель для стекла автомобиля — Autodetailing","83","814","Покупайте【очиститель стекла】для авто на сайте Автодетейлинг ➤➤➤ Широкий выбор средств для стекол автомобиля антидождь ⭐ Автокосметика и оборудования от лучших брендов ? Выгодные цены ? Гарантия качества ✅ Доставка по всей Украине ⭐","231","1652","Очиститель стекла, стеклоочиститель профессиональный, глубокая очистка стекол, средство для очистки стекол, продажа, цена, купить, Украина, недорого, предложение, доставка","171","Очистители стекол","17","","0","Выбор средства для очистки стекол","33","Топ-5 лучших препаратов для стекол автомобиля","45","","","","https://autodetailing.ua/ru/catalog/categories/eksterer/glubokaya-chistka/stekla","https://autodetailing.ua/ru/catalog/categories/eksterer/glubokaya-chistka/stekla/page=2","","","","","469192","59543","59543","23,203","","1037","295","3,515","100,000","Very Easy","2,210","0","5","","9","1","0","1,640","284","225","0","5","5","0","","","","","3d64d503c2857f199368f8c41e5ca3cd","0,931","","","","","ru","1.1","","","","","","https://autodetailing.ua/ru/catalog/categories/eksterer/glubokaya-chistka/stekla","2025-11-17 15:56:41"
"https://automoyka.ua/catalog/ochistiteli-stekol/","https://automoyka.ua/catalog/ochistiteli-stekol/","text/html; charset=UTF-8","200","OK","Indexable","","Очиститель стекол авто купить в интернет-магазине Automoyka.ua","62","625","Купить профессиональные очистители стекол для автомоек. Эффективная автохимия без разводов. Концентраты и спреи для детейлинга.","127","923","","0","Очистители стекол","17","Очистители стекол для профессионального детейлинга","50","Почему стоит инвестировать в профессиональные очистители стекол?","64","","0","index, follow","","","","","","","","","439522","52035","52035","20,277","","2382","669","3,561","100,000","Very Easy","4,635","0","2","","35","5","0","8,200","323","114","0","3","3","0","","","","","c18b8dc7bf124d32c68f303d71f3ab4","0,381","Wed, 05 Nov 2025 11:44:12 GMT","","","","ru","1.1","","","","","","https://automoyka.ua/catalog/ochistiteli-stekol/","2025-11-17 15:56:40"
"https://shop.cardetaillab.ua/category/dlya_stekol/deystvie_ochistka","https://shop.cardetaillab.ua/category/dlya_stekol/deystvie_ochistka","text/html; charset=UTF-8","200","OK","Indexable","","Средства для очистки стёкол и зеркал авто — купить в интернет-магазине CarDetailLab","83","815","Покупайте средства для очистки стёкол и зеркал авто в интернет-магазине товаров для детейлинга CarDetailLab. Широкий ассортимент, мировые бренды. Доставка по всей Украине.","171","1209","","0","Средства для очистки стёкол и зеркал авто","41","","0","Для чего нужны профессиональные очистители стекол","49","","0","","","","","","","","","","650278","62543","62543","24,372","","880","300","2,933","100,000","Very Easy","3,908","0","2","","12","5","0","8,200","880","336","0","17","7","0","","","","","20cc34d8b6f75c58a8f9eb0fde1cf5db","0,421","","","","","ru","1.1","","","","","","https://shop.cardetaillab.ua/category/dlya_stekol/deystvie_ochistka","2025-11-17 15:56:33"
"https://www.avtoradosti.com.ua/katalog-tovara/23505.html","https://www.avtoradosti.com.ua/katalog-tovara/23505.html","text/html; charset=Windows-1251","200","OK","Indexable","","Средства по уходу за стеклами автомобиля - купить в интернет магазине Avtoradosti.com.ua","88","866","В интернет магазине Авторадости - Avtoradosti.com.ua вы сможете купить средства по уходу за стеклами автоомбиля. Здесь низкие цены, широкий выбор, доставка по всей Украине.","172","1207","Уход за стеклами, купить, продажа, каталог, интернет магазин, цены","66","Уход за стеклами","16","","0","Уход за стеклами цена от Авторадости: От 55 грн. До 37 630 грн.","63","","0","","","","","https://www.avtoradosti.com.ua/katalog-tovara/23505/p_2.html","","","","","137548","24930","24930","9,715","","1372","444","3,090","100,000","Very Easy","11,702","0","1","","17","2","0","3,280","510","415","0","4","4","0","","","","","7730538707306b38c96af63eb658d6bf","5,028","","","","","ru","1.1","","","","","","https://www.avtoradosti.com.ua/katalog-tovara/23505.html","2025-11-17 15:56:30"
