"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://bibimir.com/p1398173224-avtoshampun-aktivnaya-pena.html","https://bibimir.com/p1398173224-avtoshampun-aktivnaya-pena.html","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","315","315","315","0,123","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,134","","https://bibimir.com/ua/p1398173224-avtoshampun-aktivnaya-pena.html","HTTP Redirect","","","1.1","","","","","","https://bibimir.com/p1398173224-avtoshampun-aktivnaya-pena.html","2025-11-17 13:27:32"
"https://mixon.com.ua/g5924741-aktivnaya-pena","https://mixon.com.ua/g5924741-aktivnaya-pena","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","277","277","277","0,108","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,352","","https://mixon.com.ua/ua/g5924741-aktivnaya-pena","HTTP Redirect","","","1.1","","","","","","https://mixon.com.ua/g5924741-aktivnaya-pena","2025-11-17 13:27:29"
"https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/avtoshampuni","https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/avtoshampuni","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,884","","https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/avtoshampuni/","HTTP Redirect","","","1.1","","","","","","https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/avtoshampuni","2025-11-17 13:27:26"
"https://ebrand.ua/ru/antybitum-ultimate-bitumen-buster","https://ebrand.ua/ru/antybitum-ultimate-bitumen-buster","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,224","","https://ebrand.ua/ru/antybitum-ultimate-bitumen-buster/","HTTP Redirect","","","1.1","","","","","","https://ebrand.ua/ru/antybitum-ultimate-bitumen-buster","2025-11-17 13:27:31"
"https://tiptoppro.com/ru/aktivnaya-pena","https://tiptoppro.com/ru/aktivnaya-pena","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,214","","https://tiptoppro.com/ru/aktivnaya-pena/","HTTP Redirect","","","1.1","","","","","","https://tiptoppro.com/ru/aktivnaya-pena","2025-11-17 13:27:26"
"https://drivecare.com.ua/ru/pena-dlia-moiky-avto-ffektyvnyi-sposob-ukhoda-za-avtomobylem","https://drivecare.com.ua/ru/pena-dlia-moiky-avto-ffektyvnyi-sposob-ukhoda-za-avtomobylem","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,155","","","","","","1.1","","","","","","https://drivecare.com.ua/ru/pena-dlia-moiky-avto-ffektyvnyi-sposob-ukhoda-za-avtomobylem","2025-11-17 13:27:31"
"https://autoprotect.ua/products/26632-nowax-omyvatel_letniy_antimoshka","https://autoprotect.ua/products/26632-nowax-omyvatel_letniy_antimoshka","text/html; charset=windows-1251","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,205","","","","","","1.1","","","","","","https://autoprotect.ua/products/26632-nowax-omyvatel_letniy_antimoshka","2025-11-17 13:27:33"
"https://machtz.com.ua/products/aktivnaya-pena-original-afo-12-dlya-bezkontaktnoj-mojki-avto","https://machtz.com.ua/products/aktivnaya-pena-original-afo-12-dlya-bezkontaktnoj-mojki-avto","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,146","","","","","","1.1","","","","","","https://machtz.com.ua/products/aktivnaya-pena-original-afo-12-dlya-bezkontaktnoj-mojki-avto","2025-11-17 13:27:30"
"https://venor.ua/ru/sredstva-po-ukhodu-za-ekstererom-avtomobilya-roznica/27-venorbitev-antibitum","https://venor.ua/ru/sredstva-po-ukhodu-za-ekstererom-avtomobilya-roznica/27-venorbitev-antibitum","text/html; charset=windows-1251","200","OK","Indexable","","Антибитум, купить очиститель битума для автомобиля VENOR в Украине","66","680","","0","0","","0","VENOR® BITEV (Очиститель битума)","32","","0","","0","index,follow","","","","","","","","","21869","5306","5306","2,068","","310","106","2,925","100,000","Very Easy","10,968","0","2","","6","1","0","5,000","58","38","0","1","1","0","","","","","5dfce39513d9f76a7440b2a0e8ae4fca","0,113","","","","","ru-UA","1.1","","","","","","https://venor.ua/ru/sredstva-po-ukhodu-za-ekstererom-avtomobilya-roznica/27-venorbitev-antibitum","2025-11-17 13:27:25"
"https://www.instagram.com/reel/ctcw0eeiw86","https://www.instagram.com/reel/ctcw0eeiw86","text/html; charset=""utf-8""","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,179","","https://www.instagram.com/reel/ctcw0eeiw86/","HTTP Redirect","","","1.1","","","","","","https://www.instagram.com/reel/ctcw0eeiw86","2025-11-17 13:27:24"
"https://www.avtoradosti.com.ua/news/07_2025/1306.html","https://www.avtoradosti.com.ua/news/07_2025/1306.html","text/html; charset=Windows-1251","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,046","","","","","","1.1","","","","","","https://www.avtoradosti.com.ua/news/07_2025/1306.html","2025-11-17 13:27:23"
"https://artdetailing.com.ua/shampuni-dlya-ruchnoy-moyki","https://artdetailing.com.ua/shampuni-dlya-ruchnoy-moyki","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","146","146","146","0,057","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,143","","","","","","1.1","","","","","","https://artdetailing.com.ua/shampuni-dlya-ruchnoy-moyki","2025-11-17 13:27:33"
"https://www.novasyla.com.ua/obzori-i-novosti/avtoshampuni-ta-aktivna-pina-povniy-gid-dlya-avtolyubiteliv/?sl=ru","https://www.novasyla.com.ua/obzori-i-novosti/avtoshampuni-ta-aktivna-pina-povniy-gid-dlya-avtolyubiteliv/?sl=ru","text/html; charset=utf-8","200","OK","Indexable","","Советы автолюбителям: как мыть автомобиль без вреда для ЛКП | NOVASYLA.COM.UA","77","818","Узнайте, как правильно мыть машину и сохранить ЛКП. Практические советы, выбор автошампуня и инструментов — читайте в блоге!","124","889","как мыть авто, правильная мойка машины, автошампунь, бесконтактная мойка, ручная мойка авто, защита ЛКП, уход за кузовом","120","Автошампуни и активная пена: полный гид для автолюбителей","57","Как правильно мыть авто, чтобы не повредить лакокрасочное покрытие","66","Виды автошампуней: ручная vs бесконтактная мойка","48","","","","","","","","","","310046","53613","53613","20,892","","6359","1346","4,724","100,000","Very Easy","16,487","0","2","","0","0","0","0,000","502","489","0","4","4","0","","","","","9567607cdcdf4c3938baa90bc8f8f853","0,294","","","","","ru","1.1","","","","","","https://www.novasyla.com.ua/obzori-i-novosti/avtoshampuni-ta-aktivna-pina-povniy-gid-dlya-avtolyubiteliv/?sl=ru","2025-11-17 13:27:23"
"https://primer.com.ua/ru/antybitum","https://primer.com.ua/ru/antybitum","text/html; charset=UTF-8","200","OK","Indexable","","Средство для удаления битумных пятен. Очиститель битума антибитум ЕС-197","72","739","Сверхмощное средство для быстрой очистки от битума. Очиститель от битума и смолы. Средство для снятия битума. Очиститель смолы битума.","134","966","","0","Очиститель битумных пятен «АНТИБИТУМ»","37","","0","","0","","","","","","","","","","75652","14579","14579","5,681","","844","200","4,220","100,000","Very Easy","10,229","0","1","","11","1","0","5,000","102","59","0","2","2","0","","","","","ad4fe15c3b648c00ce132d7349513b11","0,373","","","","","ru-UA","1.1","","","","","","https://primer.com.ua/ru/antybitum","2025-11-17 13:27:29"
"https://vist.market/omyvatel-letnii-antimoska-more-1-l-145-96--456/96-005","https://vist.market/omyvatel-letnii-antimoska-more-1-l-145-96--456/96-005","text/html; charset=UTF-8","200","OK","Indexable","","Омыватель летний ""Антимошка"", море,5 л, купить по низкой цене в Vist market |96-005|","84","809","Омыватель летний","16","125","Омыватель летний","16","Омыватель летний ""Антимошка"", море,5 л Украина | 96-005","55","","0","","0","MAX-SNIPPET:-1, MAX-IMAGE-PREVIEW:LARGE, MAX-VIDEO-PREVIEW:-1","","","https://vist.market/omyvatel-letnii-antimoska-more-1-l-145-96--456/96-005","","","","","","391621","41095","41095","16,014","","1268","452","2,805","100,000","Very Easy","2,381","0","1","","11","1","0","5,000","322","267","0","5","5","0","","","","","693649bd50066aa2d3e213ee567f2f32","1,013","","","","","ru","1.1","","","","","","https://vist.market/omyvatel-letnii-antimoska-more-1-l-145-96--456/96-005","2025-11-17 13:27:25"
"https://tornador-magnum.com.ua/vse-dlya-chishchennya-kuzovu/ochisniki-kuzova/ochishchennya-organiki-antimoshka","https://tornador-magnum.com.ua/vse-dlya-chishchennya-kuzovu/ochisniki-kuzova/ochishchennya-organiki-antimoshka","text/html; charset=utf-8","200","OK","Indexable","","Очищення органіки (антимошка)","29","305","","0","0","","0","Очищення органіки (антимошка)","29","","0","","0","","","","https://tornador-magnum.com.ua/vse-dlya-chishchennya-kuzovu/ochisniki-kuzova/ochishchennya-organiki-antimoshka","","","","","","383303","38168","38168","14,873","","1351","496","2,724","100,000","Very Easy","4,179","0","2","","1","1","0","5,000","387","343","0","14","6","0","","","","","8afae6a81293cb7ec5cbe1f05d72f0b9","0,555","","","","","uk","1.1","","","","","","https://tornador-magnum.com.ua/vse-dlya-chishchennya-kuzovu/ochisniki-kuzova/ochishchennya-organiki-antimoshka","2025-11-17 13:27:26"
"https://chemicalguys.ua/ru/shampun-dlia-myiky-avto","https://chemicalguys.ua/ru/shampun-dlia-myiky-avto","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,243","","https://chemicalguys.ua/ru/shampun-dlia-myiky-avto/","HTTP Redirect","","","1.1","","","","","","https://chemicalguys.ua/ru/shampun-dlia-myiky-avto","2025-11-17 13:27:32"
"https://drakenberg.com.ua/ru/product/polychrom-2020-avtoshampun-dlya-ruchnoj-mojki-1-kg","https://drakenberg.com.ua/ru/product/polychrom-2020-avtoshampun-dlya-ruchnoj-mojki-1-kg","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,155","","","","","","1.1","","","","","","https://drakenberg.com.ua/ru/product/polychrom-2020-avtoshampun-dlya-ruchnoj-mojki-1-kg","2025-11-17 13:27:32"
"https://carpro.in.ua/p296099335-antimoshka-zhidkost-omyvatelya.html","https://carpro.in.ua/p296099335-antimoshka-zhidkost-omyvatelya.html","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","323","323","323","0,126","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,089","","https://carpro.in.ua/ua/p296099335-antimoshka-zhidkost-omyvatelya.html","HTTP Redirect","","","1.1","","","","","","https://carpro.in.ua/p296099335-antimoshka-zhidkost-omyvatelya.html","2025-11-17 13:27:32"
"https://koch-chemie.com.ua/shampun-dlia-ruchnoho-myttia-avtomobilia","https://koch-chemie.com.ua/shampun-dlia-ruchnoho-myttia-avtomobilia","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,152","","","","","","1.1","","","","","","https://koch-chemie.com.ua/shampun-dlia-ruchnoho-myttia-avtomobilia","2025-11-17 13:27:30"
"https://sonax-ua.com/product/gubka-antimoshka-2-v-1-dlya-mojki-avto-sonax-multisponge-dvuhstoronnyaya-428000","https://sonax-ua.com/product/gubka-antimoshka-2-v-1-dlya-mojki-avto-sonax-multisponge-dvuhstoronnyaya-428000","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","1,078","","https://sonax-ua.com/product/gubka-antimoshka-2-v-1-dlya-mojki-avto-sonax-multisponge-dvuhstoronnyaya-428000/","HTTP Redirect","","","1.1","","","","","","https://sonax-ua.com/product/gubka-antimoshka-2-v-1-dlya-mojki-avto-sonax-multisponge-dvuhstoronnyaya-428000","2025-11-17 13:27:26"
"https://farbers.com.ua/ru/ochystka-ta-zakhyst-poverkhon/tekhnichni-aerozoli/antybitum-piton-400-ml","https://farbers.com.ua/ru/ochystka-ta-zakhyst-poverkhon/tekhnichni-aerozoli/antybitum-piton-400-ml","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,251","","https://farbers.com.ua/ru/ochystka-ta-zakhyst-poverkhon/tekhnichni-aerozoli/antybitum-piton-400-ml/","HTTP Redirect","","","1.1","","","","","","https://farbers.com.ua/ru/ochystka-ta-zakhyst-poverkhon/tekhnichni-aerozoli/antybitum-piton-400-ml","2025-11-17 13:27:31"
"https://tricolor.com.ua/ua/avtomobilnaya-himiya/tip-aktivnaya-pena","https://tricolor.com.ua/ua/avtomobilnaya-himiya/tip-aktivnaya-pena","text/html; charset=utf-8","200","OK","Indexable","","Активная пена для бесконтактной мойки: купить пену для мойки авто на Триколор","77","776","✨Нужна пена для б/к? На Триколор супер выбор химии для бесконтактной мойки - от 1 литра. Быстрая доставка. ✅ Качество.","118","824","","0","Активная пена для бесконтактной мойки авто","42","Активная пена для мытья автомобиля","34","Недостатки активной пены","24","","","","https://tricolor.com.ua/ua/avtomobilnaya-himiya/tip-aktivnaya-pena","","","","","","268046","46385","46385","18,075","","2110","791","2,668","100,000","Very Easy","8,824","0","2","","11","1","0","5,000","260","174","0","0","0","0","","","","","9ba0fa433ce1f93bc640324ef669644f","2,999","Mon, 17 Nov 2025 11:27:43 GMT","","","","ua","1.1","","","","","","https://tricolor.com.ua/ua/avtomobilnaya-himiya/tip-aktivnaya-pena","2025-11-17 13:27:26"
"https://shop.cardetaillab.ua/category/khimiya/tovar_aktivnaya-pena","https://shop.cardetaillab.ua/category/khimiya/tovar_aktivnaya-pena","text/html; charset=UTF-8","200","OK","Indexable","","Бесконтактная пена для мойки авто — купить в интернет-магазине CarDetailLab","75","744","Покупайте бесконтактную пену для мойки авто в интернет-магазине товаров для детейлинга CarDetailLab. Широкий ассортимент, мировые бренды. Доставка по всей Украине.","163","1163","","0","Бесконтактная пена для мойки авто","33","Активная пена для бесконтактной мойки — эффект гарантирован!","60","","0","","","","","","","","","","614327","61554","61554","23,987","","829","293","2,829","100,000","Very Easy","4,023","0","2","","10","2","0","10,000","886","340","0","17","7","0","","","","","3f7c8d137b6b5871bb86eb14f78dfe4b","0,469","","","","","ru","1.1","","","","","","https://shop.cardetaillab.ua/category/khimiya/tovar_aktivnaya-pena","2025-11-17 13:27:28"
"https://www.tiktok.com/@test_maker_/video/7235154767486405894","https://www.tiktok.com/@test_maker_/video/7235154767486405894","text/html; charset=utf-8","200","OK","Indexable","","TikTok - Make Your Day","22","207","","0","0","","0","","0","","0","","0","","","","","","","","","","276490","71962","71962","28,042","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","e9e32ac34fefb56bf556680b3facb4e2","0,425","","","","","en","1.1","","","","","","https://www.tiktok.com/@test_maker_/video/7235154767486405894","2025-11-17 13:27:23"
"https://tandemshop.com.ua/p1724321736-sredstvo-dlya-udaleniya.html","https://tandemshop.com.ua/p1724321736-sredstvo-dlya-udaleniya.html","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","321","321","321","0,125","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,073","","https://tandemshop.com.ua/ua/p1724321736-sredstvo-dlya-udaleniya.html","HTTP Redirect","","","1.1","","","","","","https://tandemshop.com.ua/p1724321736-sredstvo-dlya-udaleniya.html","2025-11-17 13:27:26"
"https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/aktivnaya-pena","https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/aktivnaya-pena","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,923","","https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/aktivnaya-pena/","HTTP Redirect","","","1.1","","","","","","https://sonax-ua.com/product-category/avtokosmetika/sredstva-dlya-kuzova/aktivnaya-pena","2025-11-17 13:27:27"
"https://avtoapteka.ua/avtohimiia/shampuni","https://avtoapteka.ua/avtohimiia/shampuni","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,587","","https://avtoapteka.ua/avtohimiia/shampuni/","HTTP Redirect","","","1.1","","","","","","https://avtoapteka.ua/avtohimiia/shampuni","2025-11-17 13:27:32"
"https://proftehnika.in.ua/pena-dlya-moyki-kakaya-luche","https://proftehnika.in.ua/pena-dlya-moyki-kakaya-luche","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,740","","https://proftehnika.in.ua/pena-dlya-moyki-kakaya-luche/","HTTP Redirect","","","1.1","","","","","","https://proftehnika.in.ua/pena-dlya-moyki-kakaya-luche","2025-11-17 13:27:28"
"https://mastercareshop.com/ru/types/ochistiteli-nasekomyh","https://mastercareshop.com/ru/types/ochistiteli-nasekomyh","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,142","","","","","","1.1","","","","","","https://mastercareshop.com/ru/types/ochistiteli-nasekomyh","2025-11-17 13:27:30"
"https://zapchastinki.com.ua/ua/products/ochistitel-sledov-nasekomyh-sprej-glatsidet-blesk-antimoshka-045kg-pr-vo-velvana-ukraina-pd-165531","https://zapchastinki.com.ua/ua/products/ochistitel-sledov-nasekomyh-sprej-glatsidet-blesk-antimoshka-045kg-pr-vo-velvana-ukraina-pd-165531","text/html; charset=UTF-8","200","OK","Indexable","","Очиститель следов насекомых спрей ГЛАЦИДЕТ-БЛЕСК АНТИМОШКА 0,45кг (пр-во Velvana Украина) ПД 165531 - купить в Украине","118","1238","Покупайте ⭐️ Очиститель следов насекомых спрей ГЛАЦИДЕТ-БЛЕСК АНТИМОШКА 0,45кг (пр-во Velvana Украина) ПД 165531 по 👍 выгодной цене с 🚚 доставкой по Украине!","159","1131","165531, ax-833, MVI-00000027708, K117M1, очиститель следов насекомых, очиститель следов насекомых с машины, очиститель следов насекомых с автомобиля, средство для удаления насекомых авто, средство для удаления насекомых автомобиля, средство для удаления насекомых с машины, средство для удаления следов насекомых с машины, средство для удаления следов насекомых с авто, средство для удаления следов насекомых с автомобиля, средство для очистки следов насекомых с автомобиля, средство для очистки следов насекомых с авто, средство для очистки следов насекомых, средство для очистки следов насекомых с машины, спрей для удаления насекомых с авто, спрей для удаления насекомых с автомобиля, спрей для удаления насекомых с машины, спрей для удаления следов насекомых с машины, спрей для удаления следов насекомых, химия для удаления следов насекомых, химия для удаления следов насекомых с авто, химия для удаления следов насекомых с машины, автохимия для удаления следов насекомых, автохимия для очистки следов насекомых","1016","Очиститель следов насекомых спрей ГЛАЦИДЕТ-БЛЕСК АНТИМОШКА 0,45кг (пр-во Velvana Украина) ПД 165531","99","","0","","0","index,follow","","","https://zapchastinki.com.ua/ua/products/ochistitel-sledov-nasekomyh-sprej-glatsidet-blesk-antimoshka-045kg-pr-vo-velvana-ukraina-pd-165531","","","","","","101577","18133","18133","7,066","","676","236","2,864","100,000","Very Easy","7,917","0","2","","0","0","0","0,000","136","95","0","5","5","0","","","","","7c89696ede601296e40fec5f7d2bd7db","0,160","Thu, 13 Nov 2025 12:48:00 GMT","","","","ua","1.1","","","","","","https://zapchastinki.com.ua/ua/products/ochistitel-sledov-nasekomyh-sprej-glatsidet-blesk-antimoshka-045kg-pr-vo-velvana-ukraina-pd-165531","2025-11-17 13:27:23"
"https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l","https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,100","","https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l/","HTTP Redirect","","","1.1","","","","","","https://tiptoppro.com/ru/avtoshampun-z-voskom-shampoowax-top-dlya-ruchnoi-miyki-1-l","2025-11-17 13:27:26"
"https://shop.cardetaillab.ua/category/dlya_kuzova/tovar_ochistitel/zagryazneniye_bitum","https://shop.cardetaillab.ua/category/dlya_kuzova/tovar_ochistitel/zagryazneniye_bitum","text/html; charset=UTF-8","200","OK","Indexable","","Антибитум для кузова авто — купить в интернет-магазине CarDetailLab","67","661","Покупайте очистители битума для авто в интернет-магазине товаров для детейлинга CarDetailLab. Широкий ассортимент, мировые бренды. Доставка по всей Украине.","156","1110","","0","Очистители битума для кузова авто","33","Качественные очистители битумных пятен по доступной цене","56","","0","","","","","","","","","","698740","64718","64718","25,220","","1025","356","2,879","100,000","Very Easy","3,896","0","3","","6","2","0","10,000","885","340","0","17","7","0","","","","","5b724eaa0a3047981d2c0c1c610b2a10","0,579","","","","","ru","1.1","","","","","","https://shop.cardetaillab.ua/category/dlya_kuzova/tovar_ochistitel/zagryazneniye_bitum","2025-11-17 13:27:28"
"https://www.atom-professional.com.ua/avtohimiia/dohliad-za-ekster-ierom/zasib-dlia-vydalenia-slidiv-vid-komakh-fly-dry-z-aromatom-yabluka-5l","https://www.atom-professional.com.ua/avtohimiia/dohliad-za-ekster-ierom/zasib-dlia-vydalenia-slidiv-vid-komakh-fly-dry-z-aromatom-yabluka-5l","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,155","","","","","","1.1","","","","","","https://www.atom-professional.com.ua/avtohimiia/dohliad-za-ekster-ierom/zasib-dlia-vydalenia-slidiv-vid-komakh-fly-dry-z-aromatom-yabluka-5l","2025-11-17 13:27:24"
"https://pratta.ua/ru/aktyvna-pina-dlia-myttia-avto-extra-pure-vida-22-kh-kontsentrat","https://pratta.ua/ru/aktyvna-pina-dlia-myttia-avto-extra-pure-vida-22-kh-kontsentrat","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,473","","https://pratta.ua/ru/aktyvna-pina-dlia-myttia-avto-extra-pure-vida-22-kh-kontsentrat/","HTTP Redirect","","","1.1","","","","","","https://pratta.ua/ru/aktyvna-pina-dlia-myttia-avto-extra-pure-vida-22-kh-kontsentrat","2025-11-17 13:27:29"
"https://liqui-moly.com.ua/ru/avtokosmetika/dlya-kuzova/liqui-moly-teer-entferner-antibitum","https://liqui-moly.com.ua/ru/avtokosmetika/dlya-kuzova/liqui-moly-teer-entferner-antibitum","text/html; charset=UTF-8","200","OK","Indexable","","Liqui Moly Teer-Entferner (антибитум) купить в Украине | LIQUI MOLY Официальный магазин, заказать Для кузова с доставкой в Украине","130","1266","Купить Liqui Moly Teer-Entferner (антибитум) по цене оптом и розницу в Украине. В фирменном каталоге LIQUI MOLY Вы можете подобрать и купить Liqui Moly Teer-Entferner (антибитум) лучшей стоимости. Заказать Liqui Moly Teer-Entferner (антибитум) у официального дистрибьютора LIQUI MOLY с бесплатной доставкой по Украине","317","2179","","0","Liqui Moly Teer-Entferner - антибитум, 400мл","44","Liqui Moly Teer-Entferner - удалитель битумных пятен","52","","0","all","","","https://liqui-moly.com.ua/ru/avtokosmetika/dlya-kuzova/liqui-moly-teer-entferner-antibitum","","","","","","149834","30512","30512","11,890","","888","252","3,524","100,000","Very Easy","5,027","0","3","","15","1","0","5,000","127","92","0","0","0","0","","","","","fcbc3f52185df23e4aaae14cf02cbf08","2,946","","","","","ru","1.1","","","","","","https://liqui-moly.com.ua/ru/avtokosmetika/dlya-kuzova/liqui-moly-teer-entferner-antibitum","2025-11-17 13:27:30"
